BrakeTestLog04.txt
Time,LeftWheel,RightWheel,OutputShaft,Brake1,Brake2
11.887000,0.000000,0.000000,0.000000,1.580625,0.506813
12.004000,0.000000,0.000000,0.000000,1.578375,0.506625
12.121000,0.000000,0.000000,0.000000,1.579500,0.506625
12.238000,0.000000,0.000000,0.000000,1.580625,0.506813
12.355000,0.000000,0.000000,0.000000,1.583250,0.506813
12.472000,0.000000,0.000000,0.000000,1.596750,0.507187
12.589000,0.000000,0.000000,0.000000,1.608750,0.507563
12.706000,0.000000,0.000000,0.000000,1.608750,0.507375
12.823000,0.000000,0.000000,0.000000,1.608000,0.507000
12.940000,0.000000,0.000000,0.000000,1.609500,0.507563
13.057000,0.000000,0.000000,0.000000,1.611187,0.507563
13.174000,0.000000,0.000000,0.000000,1.613625,0.507750
13.291000,0.000000,0.000000,0.000000,1.615125,0.507563
13.408000,0.000000,0.000000,0.000000,1.620563,0.507750
13.525000,0.000000,0.000000,0.000000,1.625625,0.507937
13.642000,0.000000,0.000000,0.000000,1.630500,0.508313
13.759000,0.000000,0.000000,0.000000,1.634625,0.508313
13.876000,0.000000,0.000000,0.000000,1.640063,0.507937
13.993000,0.000000,0.000000,0.000000,1.642875,0.508125
14.110000,0.000000,0.000000,0.000000,1.645313,0.508500
14.227000,0.000000,0.000000,0.000000,1.645875,0.508500
14.331000,0.000000,0.000000,0.000000,1.644938,0.508687
14.448000,0.000000,0.000000,0.000000,1.647187,0.507937
14.565000,0.000000,0.000000,0.000000,1.647563,0.508500
14.682000,0.000000,0.000000,0.000000,1.647938,0.508125
14.799000,0.000000,0.000000,0.000000,1.647563,0.508500
14.916000,0.000000,0.000000,0.000000,1.648500,0.508125
15.033000,0.000000,0.000000,0.000000,1.648875,0.508313
15.150000,0.000000,0.000000,0.000000,1.649625,0.508875
15.267000,0.000000,0.000000,0.000000,1.649625,0.508125
15.384000,0.000000,0.000000,0.000000,1.649625,0.508313
15.501000,0.000000,0.000000,0.000000,1.649438,0.508313
15.618000,0.000000,0.000000,0.000000,1.573125,0.506063
15.735000,0.000000,0.000000,0.000000,1.198875,0.498563
15.852000,0.000000,0.000000,0.000000,0.758062,0.481875
15.969000,0.000000,0.000000,0.000000,0.736875,0.480375
16.086000,0.000000,0.000000,0.000000,0.738375,0.479625
16.202000,0.000000,0.000000,0.000000,0.740812,0.480000
16.319000,0.000000,0.000000,0.000000,0.744937,0.480188
16.436001,0.000000,0.000000,0.000000,0.754125,0.481125
16.552999,0.000000,0.000000,0.000000,0.784688,0.482063
16.670000,0.000000,0.000000,0.000000,0.909563,0.485625
16.787001,0.000000,0.000000,0.000000,0.975563,0.487312
16.903999,0.000000,0.000000,0.000000,1.168125,0.494063
17.021000,0.000000,0.000000,0.000000,1.200000,0.494438
17.138000,0.000000,0.000000,0.000000,1.202062,0.494813
17.254999,0.000000,0.000000,0.000000,1.201313,0.495187
17.372000,0.000000,0.000000,0.000000,1.200188,0.494438
17.489000,0.000000,0.000000,0.000000,1.200188,0.495187
17.606001,0.000000,0.000000,0.000000,1.201125,0.495750
17.723000,0.000000,0.000000,0.000000,1.200750,0.495937
17.839001,0.000000,0.000000,0.000000,1.200938,0.495000
17.955999,0.000000,0.000000,0.000000,1.200750,0.494813
18.073999,0.000000,0.000000,0.000000,1.200750,0.494813
18.191000,0.000000,0.000000,0.000000,1.192312,0.494438
18.308001,0.000000,0.000000,0.000000,1.190625,0.494250
18.424999,0.000000,0.000000,0.000000,1.192125,0.494250
