BrakeTestLog09.txt
Time,LeftWheel,RightWheel,OutputShaft,Brake1,Brake2
34.622002,413.623108,398.064575,1319.551392,0.513375,0.469125
34.722000,432.689728,429.068542,1428.798218,0.551250,0.471000
34.827999,467.405487,457.295471,1531.680298,0.661313,0.472125
34.926998,487.337738,496.699432,1618.719482,0.592313,0.471000
35.027000,514.253845,523.020752,1636.155396,0.541687,0.470437
35.146000,541.269104,533.872864,1756.663086,0.546562,0.469875
35.245998,540.337524,553.287109,1813.309814,0.533813,0.470250
35.345001,568.424072,564.718079,1866.174438,1.864688,0.563625
35.464001,598.866943,587.049072,1920.942627,4.786687,3.865688
35.563999,600.054626,614.811401,2008.838867,4.786875,4.069313
35.662998,631.420715,623.618347,2009.870728,4.787063,4.126688
35.763000,632.607117,643.093018,2038.089600,4.787250,4.105500
35.882000,647.108887,637.299927,1940.386963,4.787250,4.000688
35.981998,595.117615,617.312500,533.434448,4.787063,3.801375
36.081001,558.595215,558.944946,152.595261,4.787250,4.194938
36.181000,510.293884,521.994263,127.920311,4.787250,3.634500
36.299999,475.158691,453.430420,57.394703,4.787063,4.043625
36.400002,429.135742,392.049225,23.512402,4.787250,3.512438
36.499001,368.681946,363.779907,0.000000,4.787437,3.970500
36.618000,329.972534,317.420502,0.000000,4.787063,3.991125
36.736000,266.079498,263.750610,0.000000,4.787063,4.144875
36.834999,234.056946,205.959854,0.000000,4.786875,3.976687
36.952999,177.494888,131.136368,0.000000,4.787063,3.814687
37.071999,125.661133,0.000000,0.000000,4.786875,3.193687
37.188999,54.068531,0.000000,7.564171,4.786687,2.330437
37.306999,0.000000,0.000000,0.000000,3.865688,0.934125
37.424999,0.000000,0.000000,0.000000,1.382437,0.572062
37.542000,0.000000,0.000000,0.000000,0.800250,0.482812
37.660000,0.000000,0.000000,0.000000,0.723938,0.478500
37.777000,0.000000,0.000000,0.000000,0.710813,0.476063
37.895000,0.000000,0.000000,0.000000,0.718500,0.476250
38.012001,0.000000,0.000000,0.000000,0.725438,0.476250
38.130001,0.000000,0.000000,0.000000,0.732000,0.475500
38.247002,0.000000,0.000000,0.000000,0.734812,0.476063
38.365002,0.000000,0.000000,0.000000,0.738000,0.476063
38.481998,0.000000,0.000000,0.000000,0.741938,0.475875
38.598999,0.000000,0.000000,0.000000,0.741938,0.475688
38.716999,0.000000,0.000000,0.000000,0.740812,0.475500
38.834000,0.000000,0.000000,0.000000,0.747938,0.475500
38.952000,0.000000,0.000000,0.000000,0.759000,0.475500
39.069000,0.000000,0.000000,0.000000,0.764625,0.475313
39.187000,0.000000,0.000000,0.000000,0.764063,0.474937
39.304001,0.000000,0.000000,0.000000,0.759750,0.475125
